Unnamed: 0,start_date,end_date,start_yaw,end_yaw,start_pitch,end_pitch,start_roll,end_roll,start_beam_xpos,end_beam_xpos,start_beam_ypos,end_beam_ypos,start_edge,end_edge,start_req_edge,end_req_edge,plane,phi022,para_mode,perp_mode,yaw_change,pitch_change,roll_change,change_in_edge_pos_from_nominal,c_from_edge,c_from_pitchyaw
144,2023-03-14 04:31:33,2023-03-14 04:31:51,1.6550200000000002,1.65644,-1.7301400000000002,-1.7315599999999998,-153.0,-153.0,-0.440424,-0.501309,1.12522,1.03654,8628.73,8612.86,8630.0,8630.0,2,45,4,3,0.0014199999999999,-0.0014199999999995,0.0,15.86999999999898,0.0013605094850434635,0.0020081832585693705
145,2023-03-14 04:31:59,2023-03-14 04:32:10,1.65644,1.65573,-1.7315599999999998,-1.73085,-153.0,-153.0,-0.518928,-0.518928,1.0239200000000002,1.01227,8610.74,8611.01,8630.0,8630.0,2,45,4,3,-0.0007100000000002,0.0007099999999997,0.0,-0.2700000000004365,2.2993122542713002e-05,0.0010040916292848269
146,2023-03-14 04:32:24,2023-03-14 04:32:35,1.65573,1.6550200000000002,-1.73085,-1.7301400000000002,-153.0,-153.0,-0.5465949999999999,-0.4842109999999999,0.980264,0.971291,8610.58,8615.69,8630.0,8630.0,2,45,4,3,-0.0007099999999997,0.0007099999999997,0.0,-5.110000000000582,0.0004358252347923702,0.0010040916292844732
147,2023-03-14 04:32:42,2023-03-14 04:32:53,1.6550200000000002,1.65432,-1.7301400000000002,-1.72944,-153.0,-153.0,-0.511165,-0.5595600000000001,0.965566,0.960916,8614.67,8621.0,8630.0,8630.0,2,45,4,3,-0.0007000000000001,0.0007000000000001,0.0,-6.329999999999927,0.0005415807310116045,0.000989949493661308
148,2023-03-16 05:33:07,2023-03-16 05:33:19,1.65432,1.6536099999999998,-1.72873,-1.72802,-153.0,-153.0,-0.790435,-0.765616,1.0219,0.982504,8612.91,8612.91,8630.0,8630.0,2,45,4,3,-0.0007100000000002,0.0007099999999997,0.0,0.0,0.0,0.0010040916292848269
149,2023-03-16 23:32:41,2023-03-16 23:32:52,0.82789,0.82789,-0.66,-0.6609999999999999,162.0,162.0,-0.4866399999999999,-0.5130859999999999,0.967686,0.978249,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,-0.0009999999999998,0.0,0.0,0.0,0.0009999999999998
150,2023-03-16 23:34:05,2023-03-16 23:34:16,0.82789,0.82789,-0.6609999999999999,-0.662,162.0,162.0,-0.425972,-0.468653,1.03055,1.03055,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,-0.0010000000000001,0.0,0.0,0.0,0.0010000000000001
151,2023-03-16 23:34:24,2023-03-16 23:34:35,0.82789,0.82789,-0.6629999999999999,-0.6629999999999999,162.0,162.0,-0.449543,-0.449259,0.994003,1.01219,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,0.0,0.0,0.0,0.0,0.0
152,2023-03-16 23:36:47,2023-03-16 23:36:58,0.82789,0.82789,-0.6629999999999999,-0.664,162.0,162.0,-0.523831,-0.524813,1.05426,1.03011,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,-0.0010000000000001,0.0,0.0,0.0,0.0010000000000001
153,2023-03-16 23:37:10,2023-03-16 23:37:21,0.82789,0.82789,-0.665,-0.6659999999999999,162.0,162.0,-0.46624,-0.50773,1.0169,1.0269,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,-0.0009999999999998,0.0,0.0,0.0,0.0009999999999998
154,2023-03-16 23:37:49,2023-03-16 23:38:00,0.82789,0.82789,-0.6659999999999999,-0.667,162.0,162.0,-0.562956,-0.4954989999999999,1.00595,0.968429,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,-0.0010000000000001,0.0,0.0,0.0,0.0010000000000001
155,2023-03-16 23:38:20,2023-03-16 23:38:32,0.82789,0.82789,-0.667,-0.669,162.0,162.0,-0.5139090000000001,-0.572294,0.979212,0.973726,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,-0.002,0.0,0.0,0.0,0.002
156,2023-03-16 23:40:53,2023-03-16 23:41:22,0.82789,0.82789,-0.669,-0.6629999999999999,162.0,162.0,-0.511877,-0.467476,1.00019,1.01507,8638.29,8638.29,8630.0,8630.0,2,0,4,3,0.0,0.0060000000000001,0.0,0.0,0.0,0.0060000000000001
157,2023-03-16 23:42:43,2023-03-16 23:42:59,0.82789,0.82789,-0.6629999999999999,-0.6609999999999999,162.0,162.0,-0.471282,-0.423674,1.0264799999999998,0.984508,8574.83,8574.83,8630.0,8630.0,2,0,4,3,0.0,0.002,0.0,0.0,0.0,0.002
158,2023-03-16 23:43:40,2023-03-16 23:43:53,0.82789,0.82789,-0.6609999999999999,-0.657,162.0,162.0,-0.446014,-0.408503,1.01113,0.997086,8597.65,8597.65,8630.0,8630.0,2,0,4,3,0.0,0.0039999999999998,0.0,0.0,0.0,0.0039999999999998
159,2023-03-16 23:44:20,2023-03-16 23:44:31,0.82789,0.82789,-0.657,-0.6579999999999999,162.0,162.0,-0.525928,-0.501629,1.00501,1.0487799999999998,8641.51,8641.51,8630.0,8630.0,2,0,4,3,0.0,-0.0009999999999998,0.0,0.0,0.0,0.0009999999999998
160,2023-03-16 23:44:50,2023-03-16 23:45:02,0.82789,0.82789,-0.6579999999999999,-0.66,162.0,162.0,-0.53072,-0.53072,1.02259,1.02841,8642.75,8642.75,8630.0,8630.0,2,0,4,3,0.0,-0.0020000000000001,0.0,0.0,0.0,0.0020000000000001
161,2023-03-16 23:45:22,2023-03-16 23:45:33,0.82789,0.82789,-0.66,-0.6609999999999999,162.0,162.0,-0.534039,-0.5286890000000001,1.02155,1.04467,8632.86,8632.86,8630.0,8630.0,2,0,4,3,0.0,-0.0009999999999998,0.0,0.0,0.0,0.0009999999999998
162,2023-03-17 05:22:28,2023-03-17 05:22:49,1.65432,1.65573,-1.72873,-1.7301400000000002,-153.0,-153.0,-0.570638,-0.489324,1.06248,1.0515,8633.66,8626.1,8630.0,8630.0,2,45,4,3,0.0014099999999999,-0.0014100000000003,0.0,0.2399999999997817,0.0006520739475356274,0.001994041122946205
163,2023-03-17 05:22:51,2023-03-17 05:23:02,1.65573,1.65644,-1.7301400000000002,-1.73085,-153.0,-153.0,-0.489324,-0.5002880000000001,1.0515,1.04092,8626.1,8617.24,8630.0,8630.0,2,45,4,3,0.0007100000000002,-0.0007099999999997,0.0,8.860000000000582,0.0007599961516548245,0.0010040916292848269
164,2023-03-17 05:43:16,2023-03-17 05:43:27,1.65644,1.65573,-1.73085,-1.7301400000000002,-153.0,-153.0,-0.498115,-0.415839,0.960485,1.01861,8618.32,8620.01,8630.0,8630.0,2,45,4,3,-0.0007100000000002,0.0007099999999997,0.0,-1.690000000000509,0.0001447215509912194,0.0010040916292848269
165,2023-03-17 22:23:53,2023-03-17 22:24:04,0.82789,0.82789,-0.66,-0.6609999999999999,162.0,162.0,-0.534698,-0.473401,1.01155,1.02971,8635.24,8625.84,8630.0,8630.0,2,0,4,3,0.0,-0.0009999999999998,0.0,-1.0799999999999272,0.0008111409464417235,0.0009999999999998
166,2023-03-18 09:15:18,2023-03-18 09:15:29,1.65503,1.65573,-1.72944,-1.7301400000000002,-153.0,-153.0,-0.558538,-0.510741,0.965209,0.968714,8632.28,8628.85,8630.0,8630.0,2,45,4,3,0.0006999999999999,-0.0007000000000001,0.0,-1.1300000000010186,0.00029598449489210473,0.0009899494936611666
